Country,Region,Year,BirthRate,DeathRate,FertilityRate,LifeExpectancyFemale,LifeExpectancyMale,LifeExpectancyTotal,PopulationGrowth,PopulationTotal,MobileCellularSubscriptions,MobileCellularSubscriptionsPerHundred,TelephoneLines,TelephoneLinesPerHundred,AgriculturalLand,AgriculturalLandPercent,ArableLand,ArableLandPercent,LandArea,RuralPopulation,RuralPopulationGrowth,SurfaceArea,PopulationDensity,UrbanPopulationPercent,UrbanPopulationPercentGrowth
Germany,Europe,2010,8.1,10.4,1.36,82.5,77.3,79.83658537,-0.25338341,81902307,105000000,126.2280577,53700000,64.55663525,168860,48.43808267,0.145844488,34.26465104,348610,21218431,-1.014749148,357120,234.9396374,74.093,0.014205771
Germany,Europe,2011,8.3,10.5,1.39,82.6,77.5,79.98780488,-0.153198447,81776930,88400000,106.4836959,52900000,63.72157819,167000,47.91003242,0.14485748,33.98456551,348570,21024031,-0.920407397,357127,234.6069082,74.291,0.113677274
Germany,Europe,2012,8.1,10.4,1.36,83.2,78.4,80.74146341,0.025362128,81797673,90900000,109.6595675,51400000,62.00772023,167190,47.96454084,0.145175279,34.06776257,348570,20868222,-0.743859341,357127,234.6664171,74.488,0.290185263
Germany,Europe,2013,8.4,10.8,1.38,83.3,78.6,80.89268293,-1.691348956,80425823,92400000,111.5940398,50100000,60.50715795,166640,47.81086819,0.147141795,33.95306134,348540,20357384,-2.47838272,357170,230.7506255,74.688,-1.42320917
Colombia,SouthAmerica,1980,32.097,7.3,4.121,67.532,62.394,64.90034146,2.308966563,26326236,0,0,1022300,3.883198494,452770,40.80847228,0.140430254,3.332131591,1109500,10158505,0.480603521,1141750,23.72801803,61.413,3.475102605
Colombia,SouthAmerica,1981,31.644,7.071,3.993,68.306,62.785,65.47817073,2.284536283,26934591,0,0,1075700,3.993749153,452920,40.82199189,0.137815347,3.345651194,1109500,10202554,0.432679545,1141750,24.27633258,62.121,3.430792275
Colombia,SouthAmerica,1982,31.141,6.859,3.867,69.052,63.142,66.02492683,2.259740746,27550172,0,0,1134460,4.117796433,453080,40.8364128,0.13531676,3.360072105,1109500,10242603,0.391770542,1141750,24.83115998,62.822,3.381865536
Colombia,SouthAmerica,1983,30.622,6.673,3.744,69.73,63.463,66.52007317,2.237279259,28173493,0,0,1293030,4.589526758,453230,40.8499324,0.132855376,3.373591708,1109500,10277972,0.344717777,1141750,25.3929635,63.519,3.34065378
Colombia,SouthAmerica,1984,30.114,6.52,3.63,70.31,63.744,66.94692683,2.210755931,28803276,0,0,1298843,4.509358588,453390,40.86435331,0.130505988,3.388012618,1109500,10308692,0.298445856,1141750,25.96059126,64.21,3.292747439
Colombia,SouthAmerica,1985,29.627,6.403,3.525,70.784,63.981,67.29953659,2.179824519,29438030,0,0,1506427,5.117281965,453560,40.87967553,0.128201513,3.401532222,1109500,10333926,0.244484615,1141750,26.53269941,64.896,3.242524862
Colombia,SouthAmerica,1986,29.167,6.321,3.43,71.153,64.166,67.57429268,2.145759128,30076525,0,0,1702291,5.659865959,453750,40.89680036,0.126011898,3.415953132,1109500,10354144,0.195455704,1141750,27.10817936,65.574,3.185090117
Colombia,SouthAmerica,1987,28.741,6.273,3.347,71.439,64.289,67.77680488,2.110796923,30718127,0,0,1798793,5.855802992,453950,40.9148265,0.123868229,3.429472735,1109500,10396857,0.411672288,1141750,27.68645967,66.154,2.991403851
Colombia,SouthAmerica,1988,28.342,6.25,3.275,71.68,64.357,67.92919512,2.075930573,31362479,0,0,1918297,6.116534984,454010,40.92023434,0.121929137,3.446597566,1109500,10446528,0.476612547,1141750,28.26721857,66.691,2.884395286
Colombia,SouthAmerica,1989,27.964,6.241,3.211,71.909,64.384,68.05473171,2.040562094,32009024,0,0,2070360,6.46805101,452830,40.81388013,0.11368669,3.279855791,1109500,10490958,0.424406891,1141750,28.84995403,67.225,2.838078775
Colombia,SouthAmerica,1990,27.601,6.239,3.155,72.141,64.39,68.17097561,2.005030618,32657292,0,0,2176541,6.664793272,451830,40.72374944,0.106316225,3.129337539,1109500,10531324,0.384031092,1141750,29.43424245,67.752,2.785907998
Colombia,SouthAmerica,1991,27.24,6.234,3.104,72.384,64.405,68.29719512,1.969764448,33306941,0,0,2414726,7.249918268,450830,40.63361875,0.099228566,2.978819288,1109500,10566294,0.331506922,1141750,30.01977557,68.276,2.740199864
Colombia,SouthAmerica,1992,26.868,6.218,3.057,72.638,64.464,68.45131707,1.933762699,33957286,0,0,2633273,7.754662725,448840,40.45425868,0.089465336,2.738170347,1109500,10596032,0.281046796,1141750,30.60593601,68.796,2.692489804
Colombia,SouthAmerica,1993,26.477,6.188,3.012,72.894,64.589,68.64021951,1.898636955,34608171,0,0,2821700,8.153276866,449830,40.54348806,0.088707375,2.767012168,1109500,10620902,0.234435488,1141750,31.19258315,69.311,2.644439325
Colombia,SouthAmerica,1994,26.061,6.143,2.966,73.144,64.791,68.86563415,1.867229913,35260456,0,0,3139468,8.903651161,449030,40.47138351,0.082897396,2.634520054,1109500,10641606,0.194746608,1141750,31.78049211,69.82,2.59891784
Colombia,SouthAmerica,1995,25.622,6.082,2.92,73.389,65.073,69.12958537,1.840501015,35915434,86805,0.24169275,3513000,9.781310174,448650,40.43713384,0.078851894,2.552501127,1109500,10703158,0.576742574,1141750,32.3708283,70.199,2.381860909
Colombia,SouthAmerica,1996,25.161,6.009,2.872,73.63,65.424,69.42692683,1.816761502,36573895,274590,0.750781397,3872845,10.5890964,445130,40.11987382,0.065593233,2.162235241,1109500,10783447,0.747343507,1141750,32.96430374,70.516,2.267317206
Colombia,SouthAmerica,1997,24.687,5.928,2.823,73.869,65.822,69.74736585,1.79446308,37236124,522857,1.404166019,4645453,12.47566207,449200,40.48670572,0.065339776,2.192879676,1109500,10861033,0.716915651,1141750,33.5611753,70.832,2.241585121
Colombia,SouthAmerica,1998,24.213,5.847,2.775,74.107,66.234,70.0744878,1.770757722,37901358,1264763,3.336985973,5394757,14.23367733,450820,40.63271744,0.066989684,2.288418206,1109500,10936058,0.68839733,1141750,34.1607553,71.146,2.213081223
Colombia,SouthAmerica,1999,23.752,5.774,2.727,74.344,66.632,70.39395122,1.74374265,38568056,1800229,4.667668497,6366944,16.50833529,455430,41.04821992,0.06614282,2.299233889,1109500,11008480,0.66004819,1141750,34.7616548,71.457,2.179920715
Colombia,SouthAmerica,2000,23.311,5.711,2.682,74.582,67.002,70.69956098,1.712227985,39234115,1966535,5.012308803,6665422,16.98884249,456680,41.16088328,0.064637625,2.285714286,1109500,11076968,0.620211277,1141750,35.36197837,71.767,2.145115083
Colombia,SouthAmerica,2001,22.897,5.659,2.64,74.821,67.336,70.98721951,1.677914737,39897984,2256801,5.656428656,7192778,18.02792342,448590,40.431726,0.070630135,2.53988283,1109500,11141512,0.580995474,1141750,35.96032808,72.075,2.106164272
Colombia,SouthAmerica,2002,22.518,5.62,2.603,75.063,67.634,71.25790244,1.642322909,40558648,3265261,8.05071461,7371545,18.17502645,417450,37.62505633,0.060011862,2.193780982,1109500,11202299,0.54410727,1141750,36.55578909,72.38,2.06459882
Colombia,SouthAmerica,2003,22.17,5.588,2.57,75.306,67.909,71.51729268,1.608488084,41216304,4596594,11.15236825,7766000,18.84205823,416070,37.50067598,0.05364382,1.992789545,1109500,11259058,0.505393515,1141750,37.14853898,72.683,2.026238871
Colombia,SouthAmerica,2004,21.849,5.562,2.542,75.551,68.171,71.771,1.578465755,41872051,6186206,14.7740697,7848266,18.74344775,420510,37.90085624,0.054069479,2.04055881,1109500,11312153,0.470467428,1141750,37.73956827,72.984,1.991739474
Colombia,SouthAmerica,2005,21.55,5.541,2.518,75.794,68.423,72.01860976,1.553525396,42527623,10400578,24.45605295,7588676,17.8441104,423910,38.20730059,0.05262462,2.017124831,1109500,11361680,0.436865516,1141750,38.33043984,73.284,1.963730151
Colombia,SouthAmerica,2006,21.266,5.526,2.496,76.036,68.665,72.26060976,1.531684061,43184026,21849993,50.59739682,7678804,17.78158433,425570,38.35691753,0.046915496,1.826047769,1109500,11408788,0.413764594,1141750,38.92206039,73.581,1.936137911
Colombia,SouthAmerica,2007,20.986,5.516,2.475,76.272,68.899,72.49558537,1.51072338,43841370,29762715,67.88728318,7860205,17.92873945,421740,38.01171699,0.043442985,1.716629112,1109500,11453119,0.387815903,1141750,39.51452907,73.876,1.910842637
Colombia,SouthAmerica,2008,20.702,5.511,2.454,76.501,69.125,72.72304878,1.487511659,44498390,33941118,76.27493489,7924098,17.80760607,424360,38.2478594,0.044900501,1.800811176,1109500,11494379,0.359603861,1141750,40.10670572,74.169,1.883336596
Colombia,SouthAmerica,2009,20.408,5.512,2.43,76.722,69.345,72.94353659,1.460453353,45153037,41364753,91.61012359,7928944,17.56015658,426140,38.40829202,0.040528835,1.649391618,1109500,11532086,0.327510399,1141750,40.69674358,74.46,1.852031478
Colombia,SouthAmerica,2010,20.1,5.518,2.405,76.935,69.561,73.15807317,1.428246431,45802561,42159613,92.04640981,7473867,16.31757447,425400,38.34159531,0.038753292,1.599819739,1109500,11565605,0.290237007,1141750,41.28216404,74.749,1.815623114
Colombia,SouthAmerica,2011,19.779,5.529,2.376,77.14,69.775,73.36768293,1.392446101,46444798,44477653,95.76455258,7186165,15.47248628,425030,38.30824696,0.037980572,1.589905363,1109500,11594479,0.249342921,1141750,41.86101667,75.036,1.775664523
Colombia,SouthAmerica,2012,19.448,5.545,2.346,77.339,69.988,73.57385366,1.355815601,47078792,46200421,98.13425332,7126730,15.13787779,437856,39.46426318,0.04456359,1.890941866,1109500,11618575,0.207607398,1141750,42.43243984,75.321,1.734912952
Colombia,SouthAmerica,2013,19.113,5.564,2.316,77.533,70.2,73.77707317,1.32015792,47704427,49066359,102.8549384,7134096,14.95478816,426176,38.41153673,0.033204465,1.427670122,1109500,11638449,0.170907549,1141748,42.99632898,75.603,1.693856309
Finland,Europe,1980,13.3,9.1,1.64,77.55,68.97,73.15536585,0.255579028,4764690,0,0,1646000,34.55980757,25675,8.429364063,0.503600444,7.877802948,304590,1383190,-2.355514522,338150,15.64296267,70.97,1.343600842
Finland,Europe,1981,13.1,9.2,1.63,77.85,69.24,73.44,0.311078416,4779535,23482,0.491311351,1739954,36.40486968,25360,8.325946354,0.495654912,7.777668341,304590,1351318,-2.331201327,338150,15.69170032,71.727,1.372090292
Finland,Europe,1982,13.2,9.2,1.64,78.09,69.61,73.74658537,0.426515645,4799964,28278,0.589014682,1838000,38.2844963,25167,8.262582488,0.490149509,7.72415378,304590,1318646,-2.447495991,338150,15.75877081,72.528,1.537065677
Finland,Europe,1983,13.7,9,1.71,78.58,70.22,74.29804878,0.560285844,4826933,33880,0.70201103,1928000,39.94915186,24877,8.167372534,0.481610165,7.632226928,304590,1285267,-2.563897371,338150,15.84731278,73.373,1.718628019
Finland,Europe,1984,13.8,9.3,1.74,78.36,70.24,74.20097561,0.595991321,4855787,42226,0.870065829,2021000,41.64266187,24504,8.044912834,0.476009347,7.588561673,304590,1252696,-2.56684501,338150,15.9420434,74.202,1.719485027
Finland,Europe,1985,13.4,9.2,1.69,78.76,70.48,74.51902439,0.534342931,4881803,52010,1.065948629,2104000,43.12162882,24257,7.963820217,0.469027529,7.517318362,304590,1219718,-2.667834427,338150,16.02745658,75.015,1.624056917
Finland,Europe,1986,12.8,9.8,1.64,78.51,70.14,74.22292683,0.417068904,4902206,67639,1.37976292,2189677,44.66705792,24084,7.907022555,0.464035987,7.468400144,304590,1185942,-2.808228898,338150,16.09444171,75.808,1.468620522
Finland,Europe,1987,12.4,9.6,1.6,78.76,70.56,74.56,0.324794896,4918154,85300,1.733284322,2272000,46.16672895,23934,7.857776027,0.459440676,7.418496996,304590,1152471,-2.862906262,338150,16.14680062,76.567,1.321038994
Finland,Europe,1988,12,9.7,1.59,78.71,70.67,74.59195122,0.283626732,4932123,105860,2.144104654,2365000,47.90107223,24080,7.905709314,0.462113374,7.482845793,304590,1120036,-2.854750523,338150,16.19266227,77.291,1.224755569
Finland,Europe,1989,12.8,9.9,1.69,78.69,70.66,74.57707317,0.290689051,4946481,138160,2.790048075,2470000,49.87998512,23732,7.791457369,0.454141035,7.375160051,304590,1088226,-2.88119802,338150,16.23980104,78,1.203820053
Finland,Europe,1990,12.8,9.9,1.71,78.9,70.88,74.79219512,0.361018799,4964371,190031,3.82527312,2582000,51.97496828,23858,7.832824453,0.455384982,7.422108408,304590,1057858,-2.830273852,338150,16.29853574,78.691,1.243015151
Finland,Europe,1991,13.1,10,1.78,78.88,70.94,74.81317073,0.443382074,4986431,257872,5.171190195,2669697,53.536293,23930,7.856462786,0.455014819,7.449029843,304590,1028850,-2.78044353,338150,16.37096096,79.367,1.298781979
Finland,Europe,1992,13,9.8,1.79,79.32,71.33,75.22756098,0.546172018,5013740,319137,6.370787129,2717600,54.25021575,24248,7.960865426,0.458679549,7.550149381,304590,1010620,-1.787766973,338150,16.46061919,79.843,1.144107705
Finland,Europe,1993,13.3,9.9,1.85,79.43,71.67,75.45536585,0.561909851,5041992,386021,7.666908049,2742046,54.46080536,24065,7.900784661,0.453074896,7.499917922,304590,1001945,-0.862089297,338150,16.55337339,80.128,0.918226849
Finland,Europe,1994,12.8,10.1,1.81,79.48,72.11,75.70512195,0.483854089,5066447,489174,9.664672185,2763132,54.59154612,23837,7.825929939,0.449151052,7.471026626,304590,992568,-0.940286585,338150,16.63366164,80.409,0.833929125
Finland,Europe,1995,12.8,9.4,1.85,80.15,72.82,76.39560976,0.431048903,5088333,675565,13.28153215,2801000,55.06734593,24119,7.918513411,0.451955483,7.550149381,304590,982659,-1.003336136,338150,16.70551561,80.688,0.777430262
Finland,Europe,1996,12.3,9.6,1.81,80.21,72.79,76.4095122,0.381655333,5107790,1039126,20.34240794,2810000,55.00985087,22440,7.367280607,0.419653118,7.037328868,304590,972370,-1.052577225,338150,16.76939492,80.963,0.721897583
Finland,Europe,1997,11.8,9.6,1.76,80.54,73.03,76.69341463,0.328037914,5124573,1502003,29.30153817,2842000,55.44261329,22180,7.281919958,0.414356474,6.971338521,304590,962241,-1.047145142,338150,16.82449522,81.223,0.648659887
Finland,Europe,1998,11.5,9.6,1.75,80.51,73.42,76.87853659,0.29737733,5139835,2162574,42.06724499,2861000,55.65330384,21500,7.058669031,0.413554132,6.978561345,304590,952617,-1.005200494,338150,16.87460192,81.466,0.596105747
Finland,Europe,1999,11.1,9.6,1.7,80.84,73.52,77.09073171,0.265472962,5153498,2845985,55.22721773,2841497,55.14012671,21920,7.196559309,0.4205299,7.115138383,304590,942729,-1.043407347,338150,16.91945894,81.707,0.560873975
Finland,Europe,2000,11.1,9.6,1.73,81.02,73.74,77.29121951,0.232116249,5165474,3273433,63.37991163,2850305,55.18734583,22014,7.227420467,0.421471485,7.147641091,304590,932575,-1.082928339,338150,16.95877737,81.946,0.524180976
Finland,Europe,2001,11,9.5,1.73,81,74.1,77.46585366,0.207606515,5176209,3728625,72.03009689,2848809,55.0336889,22180,7.281919958,0.422722498,7.183755212,304590,922245,-1.11386623,338150,16.99402147,82.183,0.496415301
Finland,Europe,2002,10.8,9.4,1.73,81.5,74.6,77.96585366,0.227687342,5188008,4175587,80.48036651,2806172,54.08622813,22220,7.295052365,0.422763419,7.200827342,304590,914750,-0.816011104,338150,17.03275879,82.368,0.452527985
Finland,Europe,2003,10.7,9.5,1.72,81.5,74.9,78.1195122,0.24238105,5200598,4516772,86.85667387,2725607,52.41290866,22360,7.341015792,0.423028275,7.222824124,304590,909949,-0.526224991,338150,17.07409304,82.503,0.406146959
Finland,Europe,2004,10.9,9.4,1.76,81.8,75.1,78.36829268,0.23845724,5213014,4747126,91.05950591,2567592,49.25162275,22460,7.37384681,0.423939011,7.255655143,304590,905083,-0.536190178,338150,17.11485604,82.638,0.40197389
Finland,Europe,2005,11,9.1,1.8,82.3,75.3,78.71463415,0.290350362,5228172,4988000,95.40312987,2368000,45.2916222,22530,7.396828524,0.424431331,7.28520306,304590,900709,-0.484442123,338150,17.16462129,82.772,0.452371561
Finland,Europe,2006,11,9.1,1.8,82.3,75.5,78.81707317,0.342248594,5246096,5270000,100.450445,2120000,40.40890765,22740,7.465773663,0.426031091,7.33773269,304590,896820,-0.432705794,338150,17.22346761,82.905,0.502793641
Finland,Europe,2007,11.2,9.1,1.84,82.8,75.8,79.21463415,0.383777136,5266268,5670000,107.6347185,1910000,36.25790342,23010,7.566341127,0.428956521,7.428233205,304110,893317,-0.391367194,338440,17.31698399,83.037,0.542867278
Finland,Europe,2008,11.1,9.3,1.83,82.9,75.8,79.26341463,0.425429832,5288720,6080000,114.8847345,1740000,32.87819705,22950,7.547107764,0.426379162,7.41556776,304090,890197,-0.349871454,338420,17.39195633,83.168,0.583073551
Finland,Europe,2009,11.2,9.2,1.85,83,76.3,79.56829268,0.465549285,5313399,6830000,128.424569,1650000,31.02496908,22960,7.555116815,0.424775177,7.426785127,303900,887391,-0.315708964,338420,17.48403751,83.299,0.622924638
Finland,Europe,2010,11.3,9.3,1.86,83.1,76.5,79.7195122,0.478246393,5338871,7700000,144.0887946,1430000,26.75934757,22960,7.555116815,0.422748555,7.426785127,303900,884704,-0.303257112,338420,17.56785456,83.429,0.634201339
Finland,Europe,2011,11.4,9.5,1.87,83.2,76.7,79.87073171,0.457494535,5363352,8390000,156.3055115,1250000,23.28747192,22910,7.538664034,0.420073118,7.413622902,303900,881842,-0.324022415,338420,17.64841066,83.558,0.611998069
Finland,Europe,2012,11.1,9.4,1.83,83.8,77.3,80.47073171,0.463558707,5388272,8940000,165.8909009,1080000,20.04051152,22860,7.522458784,0.417387986,7.400704202,303890,878935,-0.330195435,338420,17.73099477,83.688,0.619009285
Finland,Europe,2013,11,9.6,1.8,83.7,77.7,80.62682927,0.475809487,5413971,9320000,172.3224293,889500,16.44643786,22851,7.519497186,0.415425203,7.401033269,303890,876035,-0.330490281,338420,17.81556155,83.819,0.632214707
Sweden,Europe,1980,11.6,10.9,1.66,78.71,72.49,75.52414634,0.218223247,8293678,0,0,4678000,56.39656114,37110,9.043719842,0.3594304,7.264707316,410340,1408598,-0.204816666,450300,20.21172199,83.016,0.304992682
Sweden,Europe,1981,11.6,11,1.68,78.85,72.78,75.74097561,0.202996792,8310531,0,0,4820000,57.9960209,37040,9.026660818,0.357979532,7.250085295,410340,1405560,-0.215908359,450300,20.25279281,83.087,0.288483542
Sweden,Europe,1982,11.3,11,1.63,79.13,73.07,76.02609756,0.119920399,8320503,20362,0.244741166,4895050,58.83607919,36750,8.955987718,0.355266983,7.203782229,410340,1406165,0.043034081,450300,20.2770946,83.1,0.135563962
Sweden,Europe,1983,11.1,10.8,1.62,79.38,73.42,76.32731707,0.057191722,8325263,27236,0.327219454,4965900,59.66144392,36600,8.919432666,0.353862695,7.179412195,410340,1406969,0.05716045,450300,20.28869474,83.1,0.057198082
Sweden,Europe,1984,11,10.9,1.61,79.63,73.62,76.55170732,0.045273605,8329033,36294,0.435901341,5016791,60.25309757,36360,8.860944583,0.352621967,7.157479164,410340,1407607,0.045335426,450300,20.29788224,83.1,0.045261032
Sweden,Europe,1985,11.3,10.9,1.66,79.93,73.85,76.81585366,0.090869615,8336605,57914,0.694920412,5127591,61.52687864,36110,8.800019496,0.351342063,7.137983136,410340,1408886,0.090822174,450300,20.31633523,83.1,0.090879263
Sweden,Europe,1986,11.8,11.3,1.74,79.7,73.78,76.66780488,0.165170619,8350386,73000,0.874166279,5242497,62.77827527,34940,8.514890091,0.349444924,7.111176098,410340,1411215,0.165171427,450300,20.34991958,83.1,0.165170454
Sweden,Europe,1987,12.2,11.1,1.8,80.03,73.98,76.93121951,0.232568885,8369829,112600,1.344018158,5373000,64.13329986,34760,8.471024029,0.346960493,7.077058049,410340,1414501,0.232578326,450300,20.39730224,83.1,0.232566965
Sweden,Europe,1988,12.5,11.1,1.84,80.15,74.18,77.09219512,0.333678891,8397804,173000,2.056180558,5480500,65.13813611,34550,8.419846956,0.343661271,7.033191987,410340,1419229,0.333694769,450300,20.46547741,83.1,0.333675662
Sweden,Europe,1989,13.3,11.5,1.96,79.95,74.15,76.97926829,0.45959837,8436489,243000,2.873322654,5601000,66.22831351,34370,8.375980894,0.339951845,6.989325925,410340,1425767,0.459614812,450300,20.55975289,83.1,0.459595026
Sweden,Europe,1990,13.7,10.8,2.01,80.8,74.8,77.72682927,0.667182921,8492964,349000,4.102872293,5716000,67.19775938,34180,8.329677828,0.335454148,6.943022859,410340,1435311,0.667163594,450300,20.69738266,83.1,0.667186851
Sweden,Europe,1991,14.5,11.1,2.13,80.4,74.81,77.53682927,0.772602676,8558835,461200,5.3884126,5848700,68.33306325,34130,8.317492811,0.331937699,6.923526831,410340,1446443,0.772588873,450300,20.85791051,83.1,0.772605483
Sweden,Europe,1992,14.3,11,2.11,80.53,74.94,77.66682927,0.681643118,8617375,568200,6.594298056,5957000,69.13451869,33580,8.183457621,0.323416354,6.791928645,410340,1447374,0.064344085,450300,21.0005727,83.204,0.806717928
